#natypes
3
#atypes
419	1
420	2
421	0
422	1
423	2
424	0
425	1
426	2
427	0
428	1
429	2
430	0
431	1
432	2
433	0
434	1
435	2
436	0
437	1
438	2
439	0
440	1
441	2
442	0
443	1
444	2
445	0
446	1
447	2
448	0
449	1
450	2
451	0
452	1
453	2
454	0
455	1
456	2
457	0
458	1
459	2
460	0
461	1
462	2
463	0
464	1
465	2
466	0
467	1
468	2
469	0
470	1
471	2
472	0
473	1
474	2
475	0
476	1
477	2
478	0
479	1
480	2
481	0
482	1
483	2
484	0
485	1
486	2
487	0
488	1
489	2
490	0
491	1
492	2
493	0
494	1
495	2
496	0
497	1
498	2
499	0
500	1
501	2
502	0
503	1
504	2
505	0
506	1
507	2
508	0
509	1
510	2
511	0
512	1
513	2
514	0
515	1
516	2
517	0
518	1
519	2
520	0
521	1
522	2
523	0
524	1
525	2
526	0
527	1
528	2
529	0
530	1
531	2
532	0
533	1
534	2
535	0
536	1
537	2
538	0
539	1
540	2
541	0
542	1
543	2
544	0
545	1
546	2
547	0
548	1
549	2
550	0
551	1
552	2
553	0
554	1
555	2
556	0
557	1
558	2
559	0
560	1
561	2
562	0
563	1
564	2
565	0
566	1
567	2
568	0
569	1
570	2
571	0
572	1
573	2
574	0
575	1
576	2
577	0
578	1
579	2
580	0
581	1
582	2
583	0
584	1
585	2
586	0
587	1
588	2
589	0
590	1
591	2
592	0
593	1
594	2
595	0
596	1
597	2
598	0
599	1
600	2
601	0
602	1
603	2
604	0
605	1
606	2
607	0
608	1
609	2
610	0
611	1
612	2
613	0
614	1
615	2
616	0
617	1
618	2
619	0
620	1
621	2
622	0
623	1
624	2
625	0
626	1
627	2
628	0
629	1
630	2
631	0
632	1
633	2
634	0
635	1
636	2
637	0
638	1
639	2
640	0
641	1
642	2
643	0
644	1
645	2
646	0
647	1
648	2
649	0
650	1
651	2
652	0
653	1
654	2
655	0
656	1
657	2
658	0
659	1
660	2
661	0
662	1
663	2
664	0
665	1
666	2
667	0
668	1
669	2
670	0
671	1
672	2
673	0
674	1
675	2
676	0
677	1
678	2
679	0
680	1
681	2
682	0
683	1
684	2
685	0
686	1
687	2
688	0
689	1
690	2
691	0
692	1
693	2
694	0
695	1
696	2
697	0
698	1
699	2
700	0
701	1
702	2
703	0
704	1
705	2
706	0
707	1
708	2
709	0
710	1
711	2
712	0
713	1
714	2
715	0
716	1
717	2
718	0
719	1
720	2
721	0
722	1
723	2
724	0
725	1
726	2
727	0
728	1
729	2
730	0
731	1
732	2
733	0
734	1
735	2
736	0
737	1
738	2
739	0
740	1
741	2
742	0
743	1
744	2
745	0
746	1
747	2
748	0
749	1
750	2
751	0
752	1
753	2
754	0
755	1
756	2
757	0
758	1
759	2
760	0
761	1
762	2
763	0
764	1
765	2
766	0
767	1
768	2
769	0
770	1
771	2
772	0
773	1
774	2
775	0
776	1
777	2
778	0
779	1
780	2
781	0
782	1
783	2
784	0
785	1
786	2
787	0
788	1
789	2
790	0
791	1
792	2
793	0
794	1
795	2
796	0
797	1
798	2
799	0
800	1
801	2
802	0
803	1
804	2
805	0
806	1
807	2
808	0
809	1
810	2
811	0
812	1
813	2
814	0
815	1
816	2
817	0
818	1
819	2
820	0
821	1
822	2
823	0
824	1
825	2
826	0
827	1
828	2
829	0
830	1
831	2
832	0
833	1
834	2
835	0
836	1
837	2
838	0
839	1
840	2
841	0
842	1
843	2
844	0
845	1
846	2
847	0
848	1
849	2
850	0
851	1
852	2
853	0
854	1
855	2
856	0
857	1
858	2
859	0
860	1
861	2
862	0
863	1
864	2
865	0
866	1
867	2
868	0
869	1
870	2
871	0
872	1
873	2
874	0
875	1
876	2
877	0
878	1
879	2
880	0
881	1
882	2
883	0
884	1
885	2
886	0
887	1
888	2
889	0
890	1
891	2
892	0
893	1
894	2
895	0
896	1
897	2
898	0
899	1
900	2
901	0
902	1
903	2
904	0
905	1
906	2
907	0
908	1
909	2
910	0
911	1
912	2
913	0
914	1
915	2
916	0
917	1
918	2
919	0
920	1
921	2
922	0
923	1
924	2
925	0
926	1
927	2
928	0
929	1
930	2
931	0
932	1
933	2
934	0
935	1
936	2
937	0
938	1
939	2
940	0
941	1
942	2
943	0
944	1
945	2
946	0
947	1
948	2
949	0
950	1
951	2
952	0
953	1
954	2
955	0
956	1
957	2
958	0
959	1
960	2
961	0
962	1
963	2
964	0
965	1
966	2
967	0
968	1
969	2
970	0
971	1
972	2
973	0
974	1
975	2
976	0
977	1
978	2
979	0
980	1
981	2
982	0
983	1
984	2
985	0
986	1
987	2
988	0
989	1
990	2
991	0
992	1
993	2
994	0
995	1
996	2
997	0
998	1
999	2
1000	0
1001	1
1002	2
1003	0
1004	1
1005	2
1006	0
1007	1
1008	2
1009	0
1010	1
1011	2
1012	0
1013	1
1014	2
1015	0
1016	1
1017	2
1018	0
1019	1
1020	2
1021	0
1022	1
1023	2
1024	0
1025	1
1026	2
1027	0
1028	1
1029	2
1030	0
1031	1
1032	2
1033	0
1034	1
1035	2
1036	0
1037	1
1038	2
1039	0
1040	1
1041	2
1042	0
1043	1
1044	2
1045	0
1046	1
1047	2
1048	0
1049	1
1050	2
1051	0
1052	1
1053	2
1054	0
1055	1
1056	2
1057	0
1058	1
1059	2
1060	0
1061	1
1062	2
1063	0
1064	1
1065	2
1066	0
1067	1
1068	2
1069	0
1070	1
1071	2
1072	0
1073	1
1074	2
1075	0
1076	1
1077	2
1078	0
1079	1
1080	2
1081	0
1082	1
1083	2
1084	0
1085	1
1086	2
1087	0
1088	1
1089	2
1090	0
1091	1
1092	2
1093	0
1094	1
1095	2
1096	0
1097	1
1098	2
1099	0
1100	1
1101	2
1102	0
1103	1
1104	2
1105	0
1106	1
1107	2
1108	0
1109	1
1110	2
1111	0
1112	1
1113	2
1114	0
1115	1
1116	2
1117	0
1118	1
1119	2
1120	0
1121	1
1122	2
1123	0
1124	1
1125	2
1126	0
1127	1
1128	2
1129	0
1130	1
1131	2
1132	0
1133	1
1134	2
1135	0
1136	1
1137	2
1138	0
1139	1
1140	2
1141	0
1142	1
1143	2
1144	0
1145	1
1146	2
1147	0
1148	1
1149	2
1150	0
1151	1
1152	2
1153	0
1154	1
1155	2
1156	0
1157	1
1158	2
1159	0
1160	1
1161	2
1162	0
1163	1
1164	2
1165	0
1166	1
1167	2
1168	0
1169	1
1170	2
1171	0
1172	1
1173	2
1174	0
1175	1
1176	2
1177	0
1178	1
1179	2
1180	0
1181	1
1182	2
1183	0
1184	1
1185	2
1186	0
1187	1
1188	2
1189	0
1190	1
1191	2
1192	0
1193	1
1194	2
1195	0
1196	1
1197	2
1198	0
1199	1
1200	2
1201	0
1202	1
1203	2
1204	0
1205	1
1206	2
1207	0
1208	1
1209	2
1210	0
1211	1
1212	2
1213	0
1214	1
1215	2
1216	0
1217	1
1218	2
1219	0
1220	1
1221	2
1222	0
1223	1
1224	2
1225	0
1226	1
1227	2
1228	0
1229	1
1230	2
1231	0
1232	1
1233	2
1234	0
1235	1
1236	2
1237	0
1238	1
1239	2
1240	0
1241	1
1242	2
1243	0
1244	1
1245	2
1246	0
1247	1
1248	2
1249	0
1250	1
1251	2
1252	0
1253	1
1254	2
1255	0
1256	1
1257	2
1258	0
1259	1
1260	2
1261	0
1262	1
1263	2
1264	0
1265	1
1266	2
1267	0
1268	1
1269	2
1270	0
1271	1
1272	2
1273	0
1274	1
1275	2
1276	0
1277	1
1278	2
1279	0
1280	1
1281	2
1282	0
1283	1
1284	2
1285	0
1286	1
1287	2
1288	0
1289	1
1290	2
1291	0
1292	1
1293	2
1294	0
1295	1
1296	2
1297	0
1298	1
1299	2
1300	0
1301	1
1302	2
1303	0
1304	1
1305	2
1306	0
1307	1
1308	2
1309	0
1310	1
1311	2
1312	0
1313	1
1314	2
1315	0
1316	1
1317	2
1318	0
1319	1
1320	2
1321	0
1322	1
1323	2
1324	0
1325	1
1326	2
1327	0
1328	1
1329	2
1330	0
1331	1
1332	2
1333	0
1334	1
1335	2
1336	0
1337	1
1338	2
1339	0
1340	1
1341	2
1342	0
1343	1
1344	2
1345	0
1346	1
1347	2
1348	0
1349	1
1350	2
1351	0
1352	1
1353	2
1354	0
1355	1
1356	2
1357	0
1358	1
1359	2
1360	0
1361	1
1362	2
1363	0
1364	1
1365	2
1366	0
1367	1
1368	2
1369	0
1370	1
1371	2
1372	0
1373	1
1374	2
1375	0
1376	1
1377	2
1378	0
1379	1
1380	2
1381	0
1382	1
1383	2
1384	0
1385	1
1386	2
1387	0
1388	1
1389	2
1390	0
1391	1
1392	2
1393	0
1394	1
1395	2
1396	0
1397	1
1398	2
1399	0
1400	1
1401	2
1402	0
1403	1
1404	2
1405	0
1406	1
1407	2
1408	0
1409	1
1410	2
1411	0
1412	1
1413	2
1414	0
1415	1
1416	2
1417	0
1418	1
1419	2
1420	0
1421	1
1422	2
1423	0
1424	1
1425	2
1426	0
1427	1
1428	2
1429	0
1430	1
1431	2
1432	0
1433	1
1434	2
1435	0
1436	1
1437	2
1438	0
1439	1
1440	2
1441	0
1442	1
1443	2
1444	0
1445	1
1446	2
1447	0
1448	1
1449	2
1450	0
1451	1
1452	2
1453	0
1454	1
1455	2
1456	0
1457	1
1458	2
1459	0
1460	1
1461	2
1462	0
1463	1
1464	2
1465	0
1466	1
1467	2
1468	0
1469	1
1470	2
1471	0
1472	1
1473	2
1474	0
1475	1
1476	2
1477	0
1478	1
1479	2
1480	0
1481	1
1482	2
1483	0
1484	1
1485	2
1486	0
1487	1
1488	2
1489	0
1490	1
1491	2
1492	0
1493	1
1494	2
1495	0
1496	1
1497	2
1498	0
1499	1
1500	2
1501	0
1502	1
1503	2
1504	0
1505	1
1506	2
1507	0
1508	1
1509	2
1510	0
1511	1
1512	2
1513	0
1514	1
1515	2
1516	0
1517	1
1518	2
1519	0
1520	1
1521	2
1522	0
1523	1
1524	2
1525	0
1526	1
1527	2
1528	0
1529	1
1530	2
1531	0
1532	1
1533	2
1534	0
1535	1
1536	2
1537	0
1538	1
1539	2
1540	0
1541	1
1542	2
1543	0
1544	1
1545	2
1546	0
1547	1
1548	2
1549	0
1550	1
1551	2
1552	0
1553	1
1554	2
1555	0
1556	1
1557	2
1558	0
1559	1
1560	2
1561	0
1562	1
1563	2
1564	0
1565	1
1566	2
1567	0
1568	1
1569	2
1570	0
1571	1
1572	2
1573	0
1574	1
1575	2
1576	0
1577	1
1578	2
1579	0
1580	1
1581	2
1582	0
1583	1
1584	2
1585	0
1586	1
1587	2
1588	0
1589	1
1590	2
1591	0
1592	1
1593	2
1594	0
1595	1
1596	2
1597	0
1598	1
1599	2
1600	0
1601	1
1602	2
1603	0
1604	1
1605	2
1606	0
1607	1
1608	2
1609	0
1610	1
1611	2
1612	0
1613	1
1614	2
1615	0
1616	1
1617	2
1618	0
1619	1
1620	2
1621	0
1622	1
1623	2
1624	0
1625	1
1626	2
1627	0
1628	1
1629	2
1630	0
1631	1
1632	2
1633	0
1634	1
1635	2
1636	0
1637	1
1638	2
1639	0
1640	1
1641	2
1642	0
1643	1
1644	2
1645	0
1646	1
1647	2
1648	0
1649	1
1650	2
1651	0
1652	1
1653	2
1654	0
1655	1
1656	2
1657	0
1658	1
1659	2
1660	0
1661	1
1662	2
1663	0
1664	1
1665	2
1666	0
1667	1
1668	2
1669	0
1670	1
1671	2
1672	0
1673	1
1674	2
1675	0
1676	1
1677	2
1678	0
1679	1
1680	2
1681	0
1682	1
1683	2
1684	0
1685	1
1686	2
1687	0
1688	1
1689	2
1690	0
1691	1
1692	2
1693	0
1694	1
1695	2
1696	0
1697	1
1698	2
1699	0
1700	1
1701	2
1702	0
1703	1
1704	2
1705	0
1706	1
1707	2
1708	0
1709	1
1710	2
1711	0
1712	1
1713	2
1714	0
1715	1
1716	2
1717	0
1718	1
1719	2
1720	0
1721	1
1722	2
1723	0
1724	1
1725	2
1726	0
1727	1
1728	2
1729	0
1730	1
1731	2
1732	0
1733	1
1734	2
1735	0
1736	1
1737	2
1738	0
1739	1
1740	2
1741	0
1742	1
1743	2
1744	0
1745	1
1746	2
1747	0
1748	1
1749	2
1750	0
1751	1
1752	2
1753	0
1754	1
1755	2
1756	0
1757	1
1758	2
1759	0
1760	1
1761	2
1762	0
1763	1
1764	2
1765	0
1766	1
1767	2
1768	0
1769	1
1770	2
1771	0
1772	1
1773	2
1774	0
1775	1
1776	2
1777	0
1778	1
1779	2
1780	0
1781	1
1782	2
1783	0
1784	1
1785	2
1786	0
1787	1
1788	2
1789	0
1790	1
1791	2
1792	0
1793	1
1794	2
1795	0
1796	1
1797	2
1798	0
1799	1
1800	2
1801	0
1802	1
1803	2
1804	0
1805	1
1806	2
1807	0
1808	1
1809	2
1810	0
1811	1
1812	2
1813	0
1814	1
1815	2
1816	0
1817	1
1818	2
1819	0
1820	1
1821	2
1822	0
1823	1
1824	2
1825	0
1826	1
1827	2
1828	0
1829	1
1830	2
1831	0
1832	1
1833	2
1834	0
1835	1
1836	2
1837	0
1838	1
1839	2
1840	0
1841	1
1842	2
1843	0
1844	1
1845	2
1846	0
1847	1
1848	2
1849	0
1850	1
1851	2
1852	0
1853	1
1854	2
1855	0
1856	1
1857	2
1858	0
1859	1
1860	2
1861	0
1862	1
1863	2
1864	0
1865	1
1866	2
1867	0
1868	1
1869	2
1870	0
1871	1
1872	2
1873	0
1874	1
1875	2
1876	0
1877	1
1878	2
1879	0
1880	1
1881	2
1882	0
1883	1
1884	2
1885	0
1886	1
1887	2
1888	0
1889	1
1890	2
1891	0
1892	1
1893	2
1894	0
1895	1
1896	2
1897	0
1898	1
1899	2
1900	0
1901	1
1902	2
1903	0
1904	1
1905	2
1906	0
1907	1
1908	2
1909	0
1910	1
1911	2
1912	0
1913	1
1914	2
1915	0
1916	1
1917	2
1918	0
1919	1
1920	2
1921	0
1922	1
1923	2
1924	0
1925	1
1926	2
1927	0
1928	1
1929	2
1930	0
1931	1
1932	2
1933	0
1934	1
1935	2
1936	0
1937	1
1938	2
1939	0
1940	1
1941	2
1942	0
1943	1
1944	2
1945	0
1946	1
1947	2
1948	0
1949	1
1950	2
1951	0
1952	1
1953	2
1954	0
1955	1
1956	2
1957	0
1958	1
1959	2
1960	0
1961	1
1962	2
1963	0
1964	1
1965	2
1966	0
1967	1
1968	2
1969	0
1970	1
1971	2
1972	0
1973	1
1974	2
1975	0
1976	1
1977	2
1978	0
1979	1
1980	2
1981	0
1982	1
1983	2
1984	0
1985	1
1986	2
1987	0
1988	1
1989	2
1990	0
1991	1
1992	2
1993	0
1994	1
1995	2
1996	0
1997	1
1998	2
1999	0
2000	1
2001	2
2002	0
2003	1
2004	2
2005	0
2006	1
2007	2
2008	0
2009	1
2010	2
2011	0
2012	1
2013	2
2014	0
2015	1
2016	2
2017	0
2018	1
2019	2
2020	0
2021	1
2022	2
2023	0
2024	1
2025	2
2026	0
2027	1
2028	2
2029	0
2030	1
2031	2
2032	0
2033	1
2034	2
2035	0
2036	1
2037	2
2038	0
2039	1
2040	2
2041	0
2042	1
2043	2
2044	0
2045	1
2046	2
2047	0
2048	1
2049	2
2050	0
2051	1
2052	2
2053	0
2054	1
2055	2
2056	0
2057	1
2058	2
2059	0
2060	1
2061	2
2062	0
2063	1
2064	2
2065	0
2066	1
2067	2
2068	0
2069	1
2070	2
2071	0
2072	1
2073	2
2074	0
2075	1
2076	2
2077	0
2078	1
2079	2
2080	0
2081	1
2082	2
2083	0
2084	1
2085	2
2086	0
2087	1
2088	2
2089	0
2090	1
2091	2
2092	0
2093	1
2094	2
2095	0
2096	1
2097	2
2098	0
2099	1
2100	2
2101	0
2102	1
2103	2
2104	0
2105	1
2106	2
2107	0
2108	1
2109	2
2110	0
2111	1
2112	2
2113	0
2114	1
2115	2
2116	0
2117	1
2118	2
2119	0
2120	1
2121	2
2122	0
2123	1
2124	2
2125	0
2126	1
2127	2
2128	0
2129	1
2130	2
2131	0
2132	1
2133	2
2134	0
2135	1
2136	2
2137	0
2138	1
2139	2
2140	0
2141	1
2142	2
2143	0
2144	1
2145	2
2146	0
2147	1
2148	2
2149	0
2150	1
2151	2
2152	0
2153	1
2154	2
2155	0
2156	1
2157	2
2158	0
2159	1
2160	2
2161	0
2162	1
2163	2
2164	0
2165	1
2166	2
2167	0
2168	1
2169	2
2170	0
2171	1
2172	2
2173	0
2174	1
2175	2
2176	0
2177	1
2178	2
2179	0
2180	1
2181	2
2182	0
2183	1
2184	2
2185	0
2186	1
2187	2
2188	0
2189	1
2190	2
2191	0
2192	1
2193	2
2194	0
2195	1
2196	2
2197	0
2198	1
2199	2
2200	0
2201	1
2202	2
2203	0
2204	1
2205	2
2206	0
2207	1
2208	2
2209	0
2210	1
2211	2
2212	0
2213	1
2214	2
2215	0
2216	1
2217	2
2218	0
2219	1
2220	2
2221	0
2222	1
2223	2
2224	0
2225	1
2226	2
2227	0
2228	1
2229	2
2230	0
2231	1
2232	2
2233	0
2234	1
2235	2
2236	0
2237	1
2238	2
2239	0
2240	1
2241	2
2242	0
2243	1
2244	2
2245	0
2246	1
2247	2
2248	0
2249	1
2250	2
2251	0
2252	1
2253	2
2254	0
2255	1
2256	2
2257	0
2258	1
2259	2
2260	0
2261	1
2262	2
2263	0
2264	1
2265	2
2266	0
2267	1
2268	2
2269	0
2270	1
2271	2
2272	0
2273	1
2274	2
2275	0
2276	1
2277	2
2278	0
2279	1
2280	2
2281	0
2282	1
2283	2
2284	0
2285	1
2286	2
2287	0
2288	1
2289	2
2290	0
2291	1
2292	2
2293	0
2294	1
2295	2
2296	0
2297	1
2298	2
2299	0
2300	1
2301	2
2302	0
2303	1
2304	2
2305	0
2306	1
2307	2
2308	0
2309	1
2310	2
2311	0
2312	1
2313	2
2314	0
2315	1
2316	2
2317	0
2318	1
2319	2
2320	0
2321	1
2322	2
2323	0
2324	1
2325	2
2326	0
2327	1
2328	2
2329	0
2330	1
2331	2
2332	0
2333	1
2334	2
2335	0
2336	1
2337	2
2338	0
2339	1
2340	2
2341	0
2342	1
2343	2
2344	0
2345	1
2346	2
2347	0
2348	1
2349	2
2350	0
2351	1
2352	2
2353	0
2354	1
2355	2
2356	0
2357	1
2358	2
2359	0
2360	1
2361	2
2362	0
2363	1
2364	2
2365	0
2366	1
2367	2
2368	0
2369	1
2370	2
2371	0
2372	1
2373	2
2374	0
2375	1
2376	2
2377	0
2378	1
2379	2
2380	0
2381	1
2382	2
2383	0
2384	1
2385	2
2386	0
2387	1
2388	2
2389	0
2390	1
2391	2
2392	0
2393	1
2394	2
2395	0
2396	1
2397	2
2398	0
2399	1
2400	2
2401	0
2402	1
2403	2
2404	0
2405	1
2406	2
2407	0
2408	1
2409	2
2410	0
2411	1
2412	2
2413	0
2414	1
2415	2
2416	0
2417	1
2418	2
2419	0
2420	1
2421	2
2422	0
2423	1
2424	2
2425	0
2426	1
2427	2
2428	0
2429	1
2430	2
2431	0
2432	1
2433	2
2434	0
2435	1
2436	2
2437	0
2438	1
2439	2
2440	0
2441	1
2442	2
2443	0
2444	1
2445	2
2446	0
2447	1
2448	2
2449	0
2450	1
2451	2
2452	0
2453	1
2454	2
2455	0
2456	1
2457	2
2458	0
2459	1
2460	2
2461	0
2462	1
2463	2
2464	0
2465	1
2466	2
2467	0
2468	1
2469	2
2470	0
2471	1
2472	2
2473	0
2474	1
2475	2
2476	0
2477	1
2478	2
2479	0
2480	1
2481	2
2482	0
2483	1
2484	2
2485	0
2486	1
2487	2
2488	0
2489	1
2490	2
2491	0
2492	1
2493	2
2494	0
2495	1
2496	2
2497	0
2498	1
2499	2
2500	0
2501	1
2502	2
2503	0
2504	1
2505	2
2506	0
2507	1
2508	2
2509	0
2510	1
2511	2
2512	0
2513	1
2514	2
2515	0
2516	1
2517	2
2518	0
2519	1
2520	2
2521	0
2522	1
2523	2
2524	0
2525	1
2526	2
2527	0
2528	1
2529	2
2530	0
2531	1
2532	2
2533	0
2534	1
2535	2
2536	0
2537	1
2538	2
2539	0
2540	1
2541	2
2542	0
2543	1
2544	2
2545	0
2546	1
2547	2
2548	0
2549	1
2550	2
2551	0
2552	1
2553	2
2554	0
2555	1
2556	2
2557	0
2558	1
2559	2
2560	0
2561	1
2562	2
2563	0
2564	1
2565	2
2566	0
2567	1
2568	2
2569	0
2570	1
2571	2
2572	0
2573	1
2574	2
2575	0
2576	1
2577	2
2578	0
2579	1
2580	2
2581	0
2582	1
2583	2
2584	0
2585	1
2586	2
2587	0
2588	1
2589	2
2590	0
2591	1
2592	2
2593	0
2594	1
2595	2
2596	0
2597	1
2598	2
2599	0
2600	1
2601	2
2602	0
2603	1
2604	2
2605	0
2606	1
2607	2
2608	0
2609	1
2610	2
2611	0
2612	1
2613	2
2614	0
2615	1
2616	2
2617	0
2618	1
2619	2
2620	0
2621	1
2622	2
2623	0
2624	1
2625	2
2626	0
2627	1
2628	2
2629	0
2630	1
2631	2
2632	0
2633	1
2634	2
2635	0
2636	1
2637	2
2638	0
2639	1
2640	2
2641	0
2642	1
2643	2
2644	0
2645	1
2646	2
2647	0
2648	1
2649	2
2650	0
2651	1
2652	2
2653	0
2654	1
2655	2
2656	0
2657	1
2658	2
2659	0
2660	1
2661	2
2662	0
2663	1
2664	2
2665	0
2666	1
2667	2
2668	0
2669	1
2670	2
2671	0
2672	1
2673	2
2674	0
2675	1
2676	2
2677	0
2678	1
2679	2
2680	0
2681	1
2682	2
2683	0
2684	1
2685	2
2686	0
2687	1
2688	2
2689	0
2690	1
2691	2
2692	0
2693	1
2694	2
2695	0
2696	1
2697	2
2698	0
2699	1
2700	2
2701	0
2702	1
2703	2
2704	0
2705	1
2706	2
2707	0
2708	1
2709	2
2710	0
2711	1
2712	2
2713	0
2714	1
2715	2
2716	0
2717	1
2718	2
2719	0
2720	1
2721	2
2722	0
2723	1
2724	2
2725	0
2726	1
2727	2
2728	0
2729	1
2730	2
2731	0
2732	1
2733	2
2734	0
2735	1
2736	2
2737	0
2738	1
2739	2
2740	0
2741	1
2742	2
2743	0
2744	1
2745	2
2746	0
2747	1
2748	2
2749	0
2750	1
2751	2
2752	0
2753	1
2754	2
2755	0
2756	1
2757	2
2758	0
2759	1
2760	2
2761	0
2762	1
2763	2
2764	0
2765	1
2766	2
2767	0
2768	1
2769	2
2770	0
2771	1
2772	2
2773	0
2774	1
2775	2
2776	0
2777	1
2778	2
2779	0
2780	1
2781	2
2782	0
2783	1
2784	2
2785	0
2786	1
2787	2
2788	0
2789	1
2790	2
2791	0
2792	1
2793	2
2794	0
2795	1
2796	2
2797	0
2798	1
2799	2
2800	0
2801	1
2802	2
2803	0
2804	1
2805	2
2806	0
2807	1
2808	2
2809	0
2810	1
2811	2
2812	0
2813	1
2814	2
2815	0
2816	1
2817	2
2818	0
2819	1
2820	2
2821	0
2822	1
2823	2
2824	0
2825	1
2826	2
2827	0
2828	1
2829	2
2830	0
2831	1
2832	2
2833	0
2834	1
2835	2
2836	0
2837	1
2838	2
2839	0
2840	1
2841	2
2842	0
2843	1
2844	2
2845	0
2846	1
2847	2
2848	0
2849	1
2850	2
2851	0
2852	1
2853	2
2854	0
2855	1
2856	2
2857	0
2858	1
2859	2
2860	0
2861	1
2862	2
2863	0
2864	1
2865	2
2866	0
2867	1
2868	2
2869	0
2870	1
2871	2
2872	0
2873	1
2874	2
2875	0
2876	1
2877	2
2878	0
2879	1
2880	2
2881	0
2882	1
2883	2
2884	0
2885	1
2886	2
2887	0
2888	1
2889	2
2890	0
2891	1
2892	2
2893	0
2894	1
2895	2
2896	0
2897	1
2898	2
2899	0
2900	1
2901	2
2902	0
2903	1
2904	2
2905	0
2906	1
2907	2
2908	0
2909	1
2910	2
2911	0
2912	1
2913	2
2914	0
2915	1
2916	2
2917	0
2918	1
2919	2
2920	0
2921	1
2922	2
2923	0
2924	1
2925	2
2926	0
2927	1
2928	2
2929	0
2930	1
2931	2
2932	0
2933	1
2934	2
2935	0
2936	1
2937	2
2938	0
2939	1
2940	2
2941	0
2942	1
2943	2
2944	0
2945	1
2946	2
2947	0
2948	1
2949	2
2950	0
2951	1
2952	2
2953	0
2954	1
2955	2
2956	0
2957	1
2958	2
2959	0
2960	1
2961	2
2962	0
2963	1
2964	2
2965	0
2966	1
2967	2
2968	0
2969	1
2970	2
2971	0
2972	1
2973	2
2974	0
2975	1
2976	2
2977	0
2978	1
2979	2
2980	0
2981	1
2982	2
2983	0
2984	1
2985	2
2986	0
2987	1
2988	2
2989	0
2990	1
2991	2
2992	0
2993	1
2994	2
2995	0
